,id,user,text,date,match,bueno,malo,neutral
136,841,ingrodolfohdez,"Hay que sacar a los ladrones para generar trabajo y bienestar a toda la cadena de gente que trabaja, gana muy poquito y le toca durísimo. 

#RodolfoPresidente #RodolfoHernandez #LigaAnticorrupcion #Elecciones2022",Fri Apr 08 17:05:45 +0000 2022,['ladron'],0.14697282016277313,0.6210134029388428,0.2320137917995453
137,845,ingrodolfohdez,"Todas las manifestaciones que los partidos políticos hacen en Colombia son con plata robada. Mi objetivo es romper eso, porque sino lo hacemos, seguiremos de pobre. 

#RodolfoPresidente #RodolfoHernandez #LigaAnticorrupcion #Elecciones2022",Fri Apr 08 16:55:34 +0000 2022,['plata'],0.07657721638679504,0.6127831935882568,0.31063953042030334
138,856,ingrodolfohdez,"#NoEntiendo cómo con la plata de los colombianos se pagan los lujos de los del copete, pero el Gobierno dice que no hay plata para invertir en darles a todos una vida digna. #RodolfoPresidente 

#RodolfoHernandez #FelizJueves #ProgresistaSigueProgresista",Thu Apr 07 11:59:58 +0000 2022,"['plata', 'plata']",0.4868384301662445,0.1154242530465126,0.3977373540401459
139,872,ingrodolfohdez,"De otra campaña presidencial están utilizando a la Fiscalía, con la colaboración de algunos medios, para tratar de destruir mi candidatura presidencial. Hilo🧵",Tue Apr 05 18:06:43 +0000 2022,['campaña'],0.13161857426166534,0.61773282289505,0.25064852833747864
140,891,ingrodolfohdez,"Nos vemos esta noche a las 10:00 p.m. con @LaTele_Letal en @RedMasNoticias, para que disfruten la cara de @MdeFrancisco12 tratando de domar su petrista interno😂 y dejándose seducir por mi filosofía política: No robar, no mentir, no traicionar😁 https://t.co/LzLE64IGjE",Mon Mar 28 15:00:42 +0000 2022,['robar'],0.33206963539123535,0.16857337951660156,0.4993570148944855
141,892,ingrodolfohdez,"#UnaBofetada es lo que nos han dado los politiqueros corruptos haciéndonos creer que pueden cambiar el país cuando están en campaña, pero después 🤡

#RodolfoHernandez #Oscars #WillSmith #FelizLunes #Elecciones2022",Mon Mar 28 12:52:07 +0000 2022,['campaña'],0.17774397134780884,0.26014038920402527,0.5621156692504883
142,896,ingrodolfohdez,"A mí me bendice el Papa🙏🏻. A Petro y a Fico, los políticos tradicionales🤷🏼. 

Nota completa 📲@elespectador 
https://t.co/O5j0kNjc0T 

#RodolfoHernandez #Presidencia 
#Elecciones2022 #Colombia #ElPapa #spreaket",Fri Mar 25 15:41:53 +0000 2022,['Petro'],0.677936851978302,0.050776269286870956,0.27128690481185913
143,915,ingrodolfohdez,"“Rodolfo Supera a Petro, Fajardo y Fico“

#LigaAnticorrupcion #RodolfoHernandez https://t.co/riUhmbhZhr",Tue Mar 15 00:53:18 +0000 2022,['Petro'],0.31047573685646057,0.3246138393878937,0.36491039395332336
144,916,ingrodolfohdez,"Doctor @AABenedetti , el del alzheimer es otro que se le olvida de donde es que se roba la plata. Yo con mucho gusto me hago el examen físico, pero usted sométase al polígrafo ¡el que nada debe, nada teme! 

#RodolfoHernandez #LigaAnticorrupcion #Benedetti https://t.co/2rR6E5Oelq",Mon Mar 14 19:43:47 +0000 2022,['plata'],0.33687084913253784,0.28569433093070984,0.3774348497390747
145,923,ingrodolfohdez,"No me parezco a Petro.

#LigaAnticorrupcion #RodolfoHernandez https://t.co/8Tt4q4GhI9",Sat Mar 05 21:58:35 +0000 2022,['Petro'],0.05042215436697006,0.17974360287189484,0.7698342204093933
146,931,ingrodolfohdez,"No he autorizado, ni estoy haciendo recolección de dinero para apoyar mi campaña a la Presidencia de la República.

#LigaAnticorrupcion
#RodolfoHernandez https://t.co/OzhFs958DU",Fri Feb 25 14:51:33 +0000 2022,['campaña'],0.19806011021137238,0.4283101558685303,0.37362971901893616
147,940,ingrodolfohdez,Vamos a quitarle “ la chequera “ a todos los ladrones politiqueros ¡Conmigo no se roba más! https://t.co/GbRzJYPw2q,Thu Feb 17 19:53:40 +0000 2022,['ladron'],0.2466948926448822,0.3403206467628479,0.4129844903945923
148,945,ingrodolfohdez,"Comunicado de prensa de la campaña de Rodolfo Hernández

¡RIDÍCULO! https://t.co/hjqzbs3wLm",Sat Feb 12 23:20:12 +0000 2022,['campaña'],0.2913298010826111,0.3257496654987335,0.382920503616333
149,946,ingrodolfohdez,"¿Le vamos a entregar la chequera a Petro? La sorpresa que se van a llevar los politiqueros va a ser monumental. 

#RodolfoHernandez #LigaAnticorrupcion https://t.co/HrGhN1ZS7d",Thu Feb 10 15:43:46 +0000 2022,['Petro'],0.33665671944618225,0.2819764018058777,0.38136690855026245
150,949,ingrodolfohdez,Ni Uribe Ni Petro https://t.co/RY9kQvjzmB,Wed Feb 09 12:56:35 +0000 2022,['Petro'],0.16529910266399384,0.2800382971763611,0.5546626448631287
151,966,ingrodolfohdez,"Si nosotros nos quitamos los ladrones de encima, esto se salva. Como dijo Pérez Esquivel: ""los pobres no duermen porque tienen hambre, los ricos no duermen porque le tienen miedo a los pobres ¿Cómo hacemos para que los pobres y ricos podamos dormir bien?"" 

#SemanaTV #YoVotoPor https://t.co/EsZp0nP76r",Tue Jan 25 18:23:52 +0000 2022,['ladron'],0.6670905947685242,0.10276399552822113,0.23014546930789948
152,969,ingrodolfohdez,Usted es un mentiroso y farsante @FicoGutierrez #SemanaTV #YoVotoPor #ColombiaVotaPor #RodolfoHernandez #LigaAnticorrupcion https://t.co/TRWIlMgVNA,Tue Jan 25 16:56:50 +0000 2022,['mentiroso'],0.009931103326380253,0.896258533000946,0.09381033480167389
153,970,ingrodolfohdez,"La base de mi campaña será sacar a todos los ladrones del gobierno, esa es la mejor reforma tributaria. 
#SemanaTV #YoVotoPor #ColombiaVotaPor #RodolfoHernandez #LigaAnticorrupcion",Tue Jan 25 16:30:20 +0000 2022,"['campaña', 'ladron']",0.39103996753692627,0.2752411365509033,0.3337189555168152
154,992,ingrodolfohdez,"Lo reto doctor @petrogustavo, a ver si es tan machito.

https://t.co/LuY5Nji5hD",Tue Jan 11 21:31:03 +0000 2022,['petro'],0.28802764415740967,0.2919370234012604,0.42003533244132996
155,1001,ingrodolfohdez,"Todo eso de las consultas es para sacarla plata al Gobierno ¡Yo no hago eso! 

#RodolfoHernandez #LigaAnticorrupcion https://t.co/Am7aXdfjBJ",Fri Jan 07 16:31:47 +0000 2022,['plata'],0.14120018482208252,0.35859179496765137,0.5002080202102661
156,1002,ingrodolfohdez,"#NoMas de lo mismo. Si seguimos votando por politiqueros ladrones esto no lo ataja nadie. ¡Colombianos, recuerden que el 2022 es la hora del Colombia!🇨🇴

#RodolfoHernandez #LigaAnticorrupcion",Fri Jan 07 13:49:00 +0000 2022,['ladron'],0.11488909274339676,0.22136369347572327,0.6637471914291382
157,1007,ingrodolfohdez,"Colombia no necesita más reformas tributarias, lo que necesita es menos ladrones 👇🏼🇨🇴 | Entrevista con @BluRadioCo en Mañanas Blu📻 @ZuluagaCamila  
#RodolfoHernandez #LigaAnticorrupcion https://t.co/chWt6Wpmfe",Mon Jan 03 20:25:13 +0000 2022,['ladron'],0.3171359598636627,0.19466735422611237,0.4881967008113861
158,1012,ingrodolfohdez,"Doctor @petrogustavo para conectar con la gente se necesita mucho más que redes y para saber administrar, más que 40 años en política. https://t.co/2hR509iS6f",Thu Dec 23 20:02:01 +0000 2021,['petro'],0.3300325870513916,0.2986864745616913,0.3712809681892395
159,1024,ingrodolfohdez,"Me hicieron llegar este video a la red👆🏻. De la plata de los colombianos se gastan millones de pesos en pistolas, guardaespaldas y camionetas protegiendo a los ladrones de cuello blanco más grandes del país ¿y yo? Sin miedo al éxito😎

#RodolfoHernandez #LigaAnticorrupcion https://t.co/60hiYbVIZU",Fri Dec 17 20:18:40 +0000 2021,"['plata', 'ladron']",0.27011892199516296,0.29555052518844604,0.434330552816391
160,1050,ingrodolfohdez,"Si no robar, no mentir, no traicionar, cero impunidad y defender a los colombianos es estar loco ¡sí, estoy loco! 

#RodolfoHernandez #LigaAnticorrupcion https://t.co/i0nKhcyiKE",Sat Dec 04 13:14:01 +0000 2021,['robar'],0.03934786468744278,0.7900139093399048,0.17063817381858826
161,1066,ingrodolfohdez,"Los transportadores de carga en #Colombia necesitan un gobierno q se preocupe por mejorar la infraestructura vial del país, para poder impulsar la competitividad. Ya es hora de q dejen de robarse la plata q, pagamos en los peajes y se empiecen a invertir de vdd. #45añoscolfecar https://t.co/k9fJTN6wUL",Thu Nov 25 23:07:46 +0000 2021,"['robar', 'plata']",0.2031795233488083,0.3935965597629547,0.4032239019870758
162,1076,ingrodolfohdez,"Todo aquel que se robe desde una aguja hasta 10.000 millones de dólares de la plata de los colombianos, se va para la cárcel sin distinción alguna. #RodolfoHernandez #LigaAnticorrupcion https://t.co/XzJoD7hqy3",Fri Nov 19 18:27:02 +0000 2021,['plata'],0.20929671823978424,0.36342406272888184,0.42727920413017273
163,1118,ingrodolfohdez,No es poner más plata para mejorar el servicio de salud #Elecciones2022 #YoVotoPor #RodolfoHernandezEs  #SemanaTv https://t.co/Fbo0jt2jBR,Mon Nov 08 01:04:39 +0000 2021,['plata'],0.22880102694034576,0.3209199607372284,0.45027899742126465
164,1121,ingrodolfohdez,"Entre más plata tenga en el bolsillo los colombianos, mejor nos va a los industriales, a los que producimos, pero los politiqueros se han dedicado a robarle al pueblo colombiano #ElDebate #Elecciones2022 #YoVotoPor #SemanaTv #RodolfoHernandezEs",Mon Nov 08 00:44:13 +0000 2021,"['plata', 'robar']",0.24693895876407623,0.22271323204040527,0.5303477644920349
165,1125,ingrodolfohdez,"Una política neoliberal encabezada por César Gaviria Trujillo acabó con el campo y lo que se necesita es aplicar plata al campo con subsidios, pero no regalando plata sino equilibrando costos #ElDebate #Elecciones2022",Mon Nov 08 00:11:27 +0000 2021,"['plata', 'plata']",0.2832321226596832,0.42682603001594543,0.28994181752204895
166,1132,ingrodolfohdez,"Yo NO #estoyconpetro ni con nadie, mi coalición es con los colombianos y en primera vuelta voy a arrasar con todossss.

#felizsabado
#IngRodolfo",Sat Nov 06 12:25:19 +0000 2021,['petro'],0.3553351163864136,0.08513712137937546,0.5595277547836304
167,1142,ingrodolfohdez,"La #InseguridadEs una consecuencia de haber elegido bandidos y ladrones durante más de 30 años, se robaron el futuro de las nuevas generaciones y nos dejaron caos, miseria y desolación.

#IngRodolfo
#SomosVíctimasDe",Thu Nov 04 12:01:25 +0000 2021,"['ladron', 'robar']",0.03688574582338333,0.5704526901245117,0.3926616311073303
168,1146,ingrodolfohdez,Mi única coalición será con los colombianos. Gracias por la invitación @petrogustavo pero #UnCompletoDescaroEs que sigan engañando a los colombianos con el cuentico de las coaliciones. https://t.co/9wIknlV4EZ,Wed Nov 03 13:47:23 +0000 2021,['petro'],0.21437962353229523,0.2142450362443924,0.57137531042099
169,1165,ingrodolfohdez,"¡De esta clase de politiqueros, mentirosos triple redomados es que en #Colombia estamos mamados! | #IngRodolfo https://t.co/pkDzknV7mY",Wed Oct 20 15:03:53 +0000 2021,['mentiroso'],0.047098029404878616,0.7356866002082825,0.2172153741121292
170,1178,ingrodolfohdez,"En el Ministerio hay un poco de funcionarios ladrones metidos por políticos. Son unos ladrones redomados. #AEstaHora🔴 En ""Hable con El Ingeniero""",Tue Sep 28 01:58:03 +0000 2021,"['ladron', 'ladron']",0.14782245457172394,0.6865074634552002,0.16567005217075348
171,1188,ingrodolfohdez,"Aquí no queremos ladrones que se camuflan, se visten de Madres Teresa de Calcuta y de Papas Francisco. #AEstaHora🔴 En ""Hable con El Ingeniero""",Tue Sep 28 01:25:32 +0000 2021,['ladron'],0.17128784954547882,0.3765820562839508,0.4521300196647644
172,1191,ingrodolfohdez,"Los candidatos creen en la política a la vieja usanza. Recogiendo plata de los políticos, de todos los empresarios y en las elecciones repetir esa macabra acción que hacen que es la compra de votos. #AEstaHora🔴 En ""Hable con El Ingeniero""",Tue Sep 28 01:13:28 +0000 2021,['plata'],0.6932843327522278,0.1149594858288765,0.19175618886947632
173,1199,ingrodolfohdez,"""Se puede trabajar si se pone gente honrada a que administre la plata de Colombia"" #AEstaHora en rueda de prensa 🎙️ desde #Bogotá.",Fri Sep 24 13:33:30 +0000 2021,['plata'],0.5253669023513794,0.1566157191991806,0.3180173635482788
174,1219,ingrodolfohdez,"""Los politiqueros que nos gobiernan hace mas de 30 años se han adueñado de nuestro sistema de salud y lo han convertido en un negocio, donde la plata es más importante que la vida"" #AEstaHora 🔴 en Hable con El Ingeniero",Tue Sep 21 01:28:42 +0000 2021,['plata'],0.45981472730636597,0.2549927830696106,0.28519248962402344
175,1249,ingrodolfohdez,"""El abandono es la consecuencia y cuál es la causa. La causa es que estamos siendo gobernados por politiqueros ladrones que hacen negocio para beneficiar su patrimonio individual"" | #AEstaHora 🔴 - en #HableConElIngeniero",Tue Sep 14 01:31:02 +0000 2021,['ladron'],0.11239884793758392,0.3898192346096039,0.497781902551651
176,1258,ingrodolfohdez,"""Saque a todos esos ladrones corruptos pa’ la calle” me dice la gente mientras recorro #Valledupar, eso son sentimientos y si hay sentimientos hay verdades. | #IngRodolfo #YoSoyRodolfista https://t.co/cK4BYolhBJ",Fri Sep 10 19:56:40 +0000 2021,['ladron'],0.13068929314613342,0.3838985860347748,0.4854120910167694
177,1262,ingrodolfohdez,"""Yo no me preocupo por lo que suba o baje #Petro, me preocupo por conocer todos los municipios de #Colombia y una vez me conozcan, decidan si le entregan la chequera a @petrogustavo o a Rodolfo Hernández"" -  #AEstaHoraEnVivo🔴 con @VickyDavilaH en @RevistaSemana 🎙️ https://t.co/xSsBekCt7c",Thu Sep 09 17:33:16 +0000 2021,"['Petro', 'petro']",0.08847859501838684,0.11501400172710419,0.7965073585510254
178,1264,ingrodolfohdez,"""El politiquero ladrón elige a quien robar y el ciudadano, a quien lo roba ¡ESO SE TIENE QUE ACABAR!"" #AEstaHoraEnVivo🔴 en Rueda de Prensa🎙️ desde #Valledupar.",Thu Sep 09 16:55:38 +0000 2021,['robar'],0.171698659658432,0.6132462024688721,0.21505510807037354
179,1269,ingrodolfohdez,"@LigaGobernantes @El_Pilon @TuValledupar @CacicaStereo @ElBochincheVpar @RadNalCo @elpoligrafo1 @ATLinnovacion @rcnradio @HELIODOPTERO @RevistaSemana ""El tema de Colombia no es otro, que los politiqueros se están robando la plata a toneladas""  #AEstaHoraEnVivo en Rueda de Prensa desde #Valledupar.",Thu Sep 09 16:30:06 +0000 2021,['plata'],0.2317243069410324,0.258626788854599,0.509648859500885
180,1271,ingrodolfohdez,"Si @vanguardiacom está preocupada por mi campaña, debería estarlo por #Bucaramanga y sus gobernantes. La inseguridad está por las nubes, se roban hasta una escupida y no se puede ni salir a comer pa' ayudar a los que se están quebrando. ¿Y los concejales? Calladitos. https://t.co/1Gjy73iQEd",Tue Sep 07 19:35:59 +0000 2021,['campaña'],0.12820900976657867,0.6370517611503601,0.2347392588853836
181,1292,ingrodolfohdez,"“Mientras la corrupción se robe la plata de la inversión, el desempleo subirá” #AEstaHora 🔴 en #RuedaDePrensa desde San Gil. https://t.co/61TZpksvt5",Fri Sep 03 14:27:42 +0000 2021,['plata'],0.15436626970767975,0.6924508810043335,0.15318283438682556
182,1299,ingrodolfohdez,"""Escuchen colombianos, el presidente @IvanDuque  se tira 4,350,000,000 de pesos diarios. Imagínense el derroche de plata tan berraco que hay"" #AestaHora🔴 en @TvOrinoquia",Thu Sep 02 12:37:22 +0000 2021,['plata'],0.057339735329151154,0.6731870770454407,0.26947319507598877
183,1305,ingrodolfohdez,"""Los políticos se roban la plata y ponen a los muchachos a pagar el estudio que el Estado les debería dar"" - El #IngRodolfo a esta hora en #5MinutosConElIngeniero",Wed Sep 01 21:19:48 +0000 2021,['plata'],0.27537795901298523,0.44307106733322144,0.2815510034561157
184,1315,ingrodolfohdez,"""Eso es mejor darle la plata de PAE a la mamá de los niños"" #IngRodolfo en ""Hable con El Ingeniero” #95",Tue Aug 31 01:34:38 +0000 2021,['plata'],0.46868130564689636,0.2138141244649887,0.31750452518463135
185,1324,ingrodolfohdez,"“Esa plata no es para mí, es para atender a los gastos que se van a generar en cada una de las campañas en los departamentos en Cámara y Senado” -#IngRodolfo en “Hable con El Ingeniero” #95",Tue Aug 31 01:12:13 +0000 2021,"['plata', 'campaña']",0.19986295700073242,0.4004107713699341,0.3997263014316559
186,1325,ingrodolfohdez,"“La plata que se pide a cámara y senado es una póliza de seguridad, una póliza de cumplimiento. Yo no puedo seguir pagando históricamente todos los gastos que genere para ser elegido senador o representante a la cámara por cualquiera de los departamentos""  -#IngRodolfo",Tue Aug 31 01:11:25 +0000 2021,['plata'],0.35662490129470825,0.28655555844306946,0.3568195700645447
187,1336,ingrodolfohdez,"""El que compra votos para llegar, llega a robar"" - #IngRodolfo",Wed Aug 25 21:21:09 +0000 2021,['robar'],0.1671101450920105,0.4536374807357788,0.3792523741722107
188,1347,ingrodolfohdez,#RodolfoHernandezSuperaAPetro https://t.co/zQMtcHuDOi,Mon Aug 23 16:43:34 +0000 2021,['Petro'],0.3912450969219208,0.24497538805007935,0.36377957463264465
189,1356,ingrodolfohdez,"""¿Qué es una #ReformaTributaria ?Quitarle la plata al sector productivo y entregársela a los politiqueros para que sigan robando"" #IngRodolfo a esta hora en entrevista con @VickyDavilaH en @RevistaSemana .",Wed Aug 18 17:55:48 +0000 2021,['plata'],0.22002461552619934,0.2801946699619293,0.49978071451187134
190,1379,ingrodolfohdez,"¡QUINDIANOS! @LigaGobernantes 👈🏼 es nuestro movimiento significativo de cuidadanos que al igual que yo, tienen la filosofia de: No robar, No mentir, No traicionar y Cero Impunidad. #IngRodolfo.",Thu Aug 12 17:24:29 +0000 2021,['robar'],0.26676273345947266,0.14717625081539154,0.5860610008239746
191,1395,ingrodolfohdez,"@marianapajon y @RamirezBmx ¡Son unos berracos estos muchachos! Gracias por regalarle a los colombianos esta inmensa alegría 

#Tokio2022 #JuegosOlimpicos #plata #OrgulloColombiano https://t.co/etWnrvTYbK",Fri Jul 30 04:48:10 +0000 2021,['plata'],0.43923550844192505,0.08226659148931503,0.4784979522228241
192,1400,ingrodolfohdez,"¡Lo advertí desde hace un año! Esta familia de bandidos se han hecho elegir con plata robada y han traicionado a los electores, espero que la justicia actúe pronto con @MAguilarHurtado por que con @RICHARDAGUILARV se demoraron 7 años y medio en hacer una suma. https://t.co/NySno90hx3",Wed Jul 28 13:33:11 +0000 2021,['plata'],0.14959898591041565,0.5533882975578308,0.29701265692710876
193,1402,ingrodolfohdez,#SalvemosA los colombianos de las manos de mentirosos y corruptos que nos gobiernan hace más de 30 años. #IngRodolfo,Tue Jul 27 12:16:48 +0000 2021,['mentiroso'],0.2524968683719635,0.4625542461872101,0.2849489450454712
194,1405,ingrodolfohdez,¿Qué es una #ReformaTributaria ? ¡Quitarle la plata a los más pobres y dársela a los políticos para que se la roben! #IngRodolfo https://t.co/SSmhkWwhko,Wed Jul 14 16:38:10 +0000 2021,['plata'],0.2585335373878479,0.349589467048645,0.3918769657611847
195,1468,ingrodolfohdez,Adhiero a las manifestaciones de @sergio_fajardo y @petrogustavo sobre la necesidad de establecer un diálogo democrático sin agresiones ni violencia de todos los sectores progresistas que quieren construir una nueva política y una nueva democracia sin exclusiones ni odios https://t.co/TzD80UJ6uc,Tue May 18 18:41:33 +0000 2021,['petro'],0.2055138796567917,0.25324469804763794,0.541241466999054
196,1486,ingrodolfohdez,"Estos incendios sociales no se apagan echando bala y quieren atacar las consecuencias porque las causas son ellos: esta casta de ladrones impunes que nos gobierna solo para mantener los privilegios, los lujos y el despilfarro que ha desangrado al país hace más de 30 años.",Tue May 04 19:30:14 +0000 2021,['ladron'],0.17982888221740723,0.6698678731918335,0.15030327439308167
197,1489,ingrodolfohdez,"Lo que pasa en Cali, Medellín, Bogotá y toda Colombia es la consecuencia de haber votado por atracadores y ladrones que solo les importa sus intereses personales. #ColombiaResiste #ParoIndefinido",Sat May 01 15:27:52 +0000 2021,['ladron'],0.1344703882932663,0.43860557675361633,0.42692407965660095
198,1493,ingrodolfohdez,¡Que tal! Los concejales de #Floridablanca exigiendo que no se les diga ladrones ni atracadores cuando son los ciudadanos del pueblo quienes lo dicen. Estos politiqueros nos amenazan con callarnos. Les informamos que aquí todos estamos listos para darnos esta lucha por la gente. https://t.co/e24eBv0H2c,Tue Apr 27 16:35:38 +0000 2021,['ladron'],0.3804313540458679,0.3070339560508728,0.31253477931022644
199,1505,ingrodolfohdez,Resultó @JDCavanzoOrtiz más mentiroso que @JCardenasRey https://t.co/jstRJHRXT6,Wed Apr 07 21:36:54 +0000 2021,['mentiroso'],0.017071599140763283,0.9106508493423462,0.07227760553359985
200,1508,ingrodolfohdez,"“No me voy a Aliar con ladrones, me voy a Aliar con el pueblo“ Rodolfo Hernández, un fenómeno electoral.
Leer 👇🏼
https://t.co/TCnOn0Waba",Tue Apr 06 19:42:21 +0000 2021,['ladron'],0.2613919675350189,0.30492281913757324,0.4336852729320526
201,1544,ingrodolfohdez,"Si seguimos eligiendo ladrones, pueden hacer todo las reformas tributarias que quieran que ninguna plata les alcanza. ¡Pobre Colombia! 

https://t.co/tcn4ghVFvq",Tue Mar 09 16:49:51 +0000 2021,"['ladron', 'plata']",0.09605356305837631,0.7130144238471985,0.1909320205450058
202,1571,ingrodolfohdez,#EsNuestraCulpaQue nos sigan gobernando politiqueros ladrones y los pobres sean cada día mas pobres.,Wed Feb 24 14:01:02 +0000 2021,['ladron'],0.17491912841796875,0.5441132187843323,0.28096771240234375
203,1573,ingrodolfohdez,Hoy me hicieron una muy grata invitación a la inauguración de la Liga de Baloncesto de #Santander ¡Talento deportivo es lo que tenemos en este país! Lástima que los políticos se roban la plata y los escenarios deportivos son una vergüenza ¿Vamos  a seguir votando por ellos? https://t.co/ToeyJTBoaE,Wed Feb 24 01:20:07 +0000 2021,['plata'],0.7270650267601013,0.05343735218048096,0.21949756145477295
204,1607,ingrodolfohdez,“Me lanzo a la presidencia porque soy capaz de acabar con la ladronera” @RevistaSemana https://t.co/eou30zo8VE,Sun Feb 07 16:25:41 +0000 2021,['ladron'],0.4126424193382263,0.2667435109615326,0.3206140398979187
205,1674,ingrodolfohdez,"Cuando no se roban la plata, se puede invertir en escenarios de talla mundial para que nuestros deportistas también tengan la oportunidad de ser de talla mundial. https://t.co/5e8UK6GNtP",Thu Oct 29 15:53:14 +0000 2020,['plata'],0.4988776743412018,0.20698869228363037,0.29413366317749023
206,1686,ingrodolfohdez,"@JCardenasRey Sería bueno q aclarara q de las 100 obras q usted dice q están entregando, todas son de mi admón, no algunas. También debe decir q le dejamos el 100% de la plata como reserva presupuestal liquida para atender al pago de las mismas. Lo invito a hacer la aclaración respectiva.",Thu Oct 08 17:19:19 +0000 2020,['plata'],0.4964757263660431,0.20139560103416443,0.3021286427974701
207,1696,ingrodolfohdez,"Yo tengo enormes diferencias con @JuanManSantos y @petrogustavo, no comparto para nada la manera de ver el país ¡Pero los respeto porque eso es la democracia! Los respeto porque son compatriotas descalificados por un jefe de estado extranjero.",Tue Sep 29 01:14:33 +0000 2020,['petro'],0.30833667516708374,0.24320527911186218,0.4484580457210541
208,1697,ingrodolfohdez,"@RevistaSemana @MAndreaNieto Yo tengo enormes diferencias con Santos y Petro, no comparto para nada la manera de ver el país, pero los respeto! Los respeto por que son compatriotas descalificados por un jefe de estado extranjero, y los respeto porque eso es la democracia!",Tue Sep 29 01:07:20 +0000 2020,['Petro'],0.2670551538467407,0.1318514496088028,0.6010933518409729
209,1719,ingrodolfohdez,El Presidente sigue de comentarista en la televisión como si estuviera en campaña para las elecciones… hay que avisarle que las elecciones ya pasaron y que ya lleva dos años de gobierno.,Thu Aug 20 00:10:42 +0000 2020,['campaña'],0.382823646068573,0.28573134541511536,0.33144500851631165
210,1726,ingrodolfohdez,"Claro q hay q modificar la constitución! la constitución actual, antes los favorece, pq el voto no es obligatorio y vota menos gente! eso es lo q hay q modificar de nuestra constitución! con el voto obligatorio se les termina el imperio a toda esta ladronera!",Sun Aug 16 15:01:56 +0000 2020,['ladron'],0.3142951726913452,0.43236973881721497,0.25333502888679504
211,1739,ingrodolfohdez,"Ponen a la senadora Paloma Valencia, de paloma mensajera a decir cosas que ellos no se animan, ellos quieren una justicia que no actúe, que no investigue, que no mande a la cárcel a toda esa ladronera impune que ha tomado por asalto los recursos públicos de Colombia.",Thu Aug 13 11:01:25 +0000 2020,['ladron'],0.19472233951091766,0.25831347703933716,0.546964168548584
212,1783,ingrodolfohdez,"¿Qué haría yo, en esta emergencia? lo primero que haría con esos 43 billones es poner plata en el bolsillo de la gente, ¿qué compraría la gente con esa plata? pues comida! medicamentos! ropa! y eso es lo que realmente movería la economía, no los electrodomésticos…",Sun Jul 12 11:01:33 +0000 2020,"['plata', 'plata']",0.3272399604320526,0.2720983028411865,0.40066173672676086
213,1790,ingrodolfohdez,@IvanDuque ¿por qué en lugar de darle plata a los hospitales le da plata a los intermediarios financieros?,Fri Jul 10 15:02:25 +0000 2020,"['plata', 'plata']",0.21625277400016785,0.35291600227355957,0.4308311641216278
214,1791,ingrodolfohdez,"La economía se reactiva, promoviendo el consumo de alimentos y ropa, no de electrodomésticos importados, la economía se reactiva de abajo hacia arriba protegiendo a los Colombianos más vulnerables con la #RBU, la economía se reactiva poniendo plata en el bolsillo de la gente.",Fri Jul 10 11:01:28 +0000 2020,['plata'],0.34783393144607544,0.34263110160827637,0.3095349371433258
215,1799,ingrodolfohdez,"Mientras que: “No robar, No mentir, No traicionar” no sea el pan de cada día esto no lo arregla nadie.",Tue Jul 07 17:46:49 +0000 2020,['robar'],0.20679515600204468,0.296090304851532,0.49711453914642334
216,1825,ingrodolfohdez,"El Procurador se ha dedicado a perseguirme porque digo las cosas como son; porque como Alcalde denuncié con nombre y apellido, de frente y sin miedo a toda la ladronera politiquera de Santander.",Thu Jun 18 14:20:23 +0000 2020,['ladron'],0.22939635813236237,0.37753552198410034,0.3930681347846985
217,1837,ingrodolfohdez,"Para q sirven los 3 días sin IVA si nadie va a poder comprar nada? para q sirven los 3 días sin IVA sin prima? todo al revés! en lugar de impulsar el consumo, se le quita la plata de la prima a la gente, hágame el favor!!!!",Sun Jun 14 23:01:51 +0000 2020,['plata'],0.1533883959054947,0.5444822311401367,0.302129328250885
218,1847,ingrodolfohdez,"A pesar del robo salvaje q ha sufrido Colombia durante años, todavía hay en las arcas recursos suficientes para aplicar la #RBU, si no lo hacen es pq no quieren! o pq siguen esperando q llueva plata de arriba para abajo, algo q no pasó nunca y mucho menos va a pasar ahora.",Fri Jun 12 11:01:46 +0000 2020,['plata'],0.23013706505298615,0.4051834046840668,0.3646795153617859
219,1849,ingrodolfohdez,"Se han robado lo q produjeron los Colombianos en los últimos 20 años, se robaron varios PIB, se robaron los millones de dólares q pidieron a la Banca Multilateral y también se van a robar los 11 mil millones q ahora le solicitan al Fondo Monetario Internacional, sin vergüenzas!!!",Thu Jun 11 15:10:26 +0000 2020,"['robar', 'robar', 'robar']",0.16788992285728455,0.6420689225196838,0.1900412142276764
220,1851,ingrodolfohdez,"@IvanDuque deje las recetas neoliberales de lado, el único remedio para la reactivación es poner plata en el bolsillo de la gente!!! con la RBU - Renta Básica Universal",Thu Jun 11 11:05:24 +0000 2020,['plata'],0.2541775107383728,0.3442894220352173,0.40153300762176514
221,1854,ingrodolfohdez,"La plata no escurre de arriba para abajo, la plata brota! brota de abajo para arriba, la plata en el bolsillo de la gente es un brote que hace florecer el consumo, si florece el consumo, si se reactiva el consumo. #EstadoDeBienestar",Wed Jun 10 15:02:00 +0000 2020,"['plata', 'plata', 'plata']",0.329865425825119,0.1951046735048294,0.475029855966568
