,user,text,date
47,petrogustavo,La Corte constitucional ordenó al Banco de la República ajustar sus decisiones al crecimiento de la economía y el empleo. El ascenso de la tasa de interés va contra el crecimiento económico y el empleo de los colombianos.,Wed Oct 05 13:38:43 +0000 2022
48,petrogustavo,"La intensión real de subir los intereses internos, en contra de nuestra propuesta, tiene que ver es con evitar salida de capitales por el ascenso de la tasa de interés de los EEUU. Se podía evitar con un impuesto transitorio de remesas a capitales golondrinas.",Wed Oct 05 13:38:43 +0000 2022
49,petrogustavo,"El ascenso de la tasa de interés interna, a la que se opuso el ministro de hacienda, pero contó con el respaldo de la totalidad de la junta directiva de Banco de la República solo trasladará la recesión mundial a la economía colombiana.",Wed Oct 05 13:38:42 +0000 2022
50,petrogustavo,"El precio de los alimentos sigue jalonando el ritmo inflacionario de Colombia; esta vez menos por la inflación internacional, más por las inundaciones. Servicios de energía disminuyen su impacto.

¿Sirve subir la tasa de interés para contener la inflación?: No. https://t.co/qGioPcvjR8",Wed Oct 05 13:38:42 +0000 2022
51,petrogustavo,"Desde Caracas se reanudan los diálogos de paz oficialmente entre nuestro gobierno y el ELN, junto a los paises garantes de Venezuela, Cuba y Noruega. https://t.co/FVZnyKJ8IX",Tue Oct 04 17:00:36 +0000 2022
52,petrogustavo,"El costo de rehabilitación de las casas de huespedes en que efectuó mi gobierno es diez veces más bajo que en el 2014 y tres veces más bajo que en el 2018.

Ningun bien comprado pertenece al presidente, son inventariados y hacen parte de los bienes públicos de la Nación",Tue Oct 04 13:55:13 +0000 2022
53,petrogustavo,En todo el palacio de Nariño solo hay una pantalla de máxima definición disponible: 8k que es necesaria para varias informaciones que la presidencia recibe. Su costo es exactamente el del mercado como puede establecer cualquiera que mire pantallas 8k de 85' en internet.,Tue Oct 04 13:49:41 +0000 2022
54,petrogustavo,"Asi quedaron las habitaciones de las personas que atienden los servicios de las casas. Tienen las mismas colchas y sabanas de la habitación de mi hija.

¿Sabian que revisados minuciosamente compra por compra, ningún articulo comprado presentó sobrecostos? https://t.co/PgUQ0YqPqG",Tue Oct 04 13:21:15 +0000 2022
55,petrogustavo,"Sabían que de las 35 habitaciones que hacen parta de la casa de huespedes de Cartagena, de Hatogrande, de la casa de la vicepresidencia y de la Casa de Nariño, Francia solo icupa una habitacion y yo ocupo dos?

Miren como recibimos las cortinas en Casa de Nariño https://t.co/IorEi29ETh",Tue Oct 04 13:14:01 +0000 2022
56,petrogustavo,"¿Sabían que compra de colchas  cobijas y sábanas tenía como uno de sus propósitos que las personas del servicio tuvieran las mismas comodidades que los huéspedes en el Palacio de Nariño?

Lo que encontramos fue discriminación absoluta frente a su comida y sus habitaciones https://t.co/odYP0iOwvI",Tue Oct 04 13:03:05 +0000 2022
57,petrogustavo,"Un análisis de la fracasada guerra contra las drogas en la que metió Nixon a todas las américas.

https://t.co/WY4kb7C2db",Tue Oct 04 12:08:31 +0000 2022
58,petrogustavo,Mi regalo a Blinken. https://t.co/BTRjuI3pF9,Tue Oct 04 11:58:07 +0000 2022
59,petrogustavo,"Le deseo una pronta recuperación al senador @RoyBarreras, un abrazo de solidaridad y mucha fortaleza para él y su familia en este difícil momento.",Tue Oct 04 02:42:15 +0000 2022
60,petrogustavo,"El día de hoy me reuní con el @SecBlinken y conversamos sobre la cooperación conjunta en materia de cambio climático, una verdadera política de drogas y la lucha contra la corrupción. Fortaleceremos la relación entre Estados Unidos y Colombia en estos proyectos integrales. https://t.co/jsG3e79fS0",Tue Oct 04 00:52:07 +0000 2022
61,petrogustavo,"El gran problema de Colombia es la enorme desigualdad social heredada de la esclavitud.

De allí surgen otros problemas como la guerrilla o el narcotráfico. https://t.co/P9fzS3LgCU",Mon Oct 03 13:37:35 +0000 2022
62,petrogustavo,"¿Quién asesinó al militante del Pacto Histórico Juan Gabriel Rueda, en Salgar, Antioquia?

Juan Gabriel fué coordinador de mi campaña en ese municipio. A @FiscaliaCol le corresponde coordinar la investigación. https://t.co/QSkXTNVFqT",Mon Oct 03 03:38:27 +0000 2022
63,petrogustavo,Felicito a Lula por su victoria en primera vuelta. Felicito al pueblo brasileño por su enorme participación electoral https://t.co/RiCnpW2lyh,Mon Oct 03 00:34:31 +0000 2022
64,petrogustavo,"No podemos cantar victoria pero el mes de septiembre es el mes durante el año donde murieron menos líderes sociales y uno de los de menos masacres y muertes de excombatientes que firmaron por la paz.

https://t.co/NGBhvzKDOX",Sun Oct 02 23:59:06 +0000 2022
65,petrogustavo,https://t.co/DfsnmI44bf,Sun Oct 02 16:42:39 +0000 2022
66,petrogustavo,https://t.co/HQ7AQdHZvj,Sun Oct 02 16:35:21 +0000 2022
67,petrogustavo,https://t.co/VsknSKZYUI,Sun Oct 02 16:13:01 +0000 2022
68,petrogustavo,"La jornada convocada por la Iglesia Catolica: ""No matarás, no desapareceras"" es un enorme aporte a la Paz de Colombia. GRACIAS. https://t.co/Tq2zhf4h81",Sun Oct 02 14:20:48 +0000 2022
69,petrogustavo,"El segundo hombre más rico de Colombia está de acuerdo con nuestra propuesta tributaria.

Quien gana más debe pagar más. A eso se le llama justicia tributaria y social y quien cree en estos conceptos tiene conciencia social.
 https://t.co/AGdZRV9EL6",Sun Oct 02 14:12:22 +0000 2022
70,petrogustavo,https://t.co/9bC6XvVOj0,Sun Oct 02 01:45:46 +0000 2022
71,petrogustavo,https://t.co/UTuyLFZDNq,Sun Oct 02 01:25:39 +0000 2022
72,petrogustavo,https://t.co/i3hm1H5h58,Sat Oct 01 20:01:14 +0000 2022
73,petrogustavo,Hoy superamos la velocidad del sonido en un Kfir. Compartimos con el cuerpo de pilotos élite de la Fuerza Aérea https://t.co/SCVkJTOSXQ,Sat Oct 01 19:37:51 +0000 2022
