,user,text,date
50,petrogustavo,"El precio de los alimentos sigue jalonando el ritmo inflacionario de Colombia; esta vez menos por la inflación internacional, más por las inundaciones. Servicios de energía disminuyen su impacto.

¿Sirve subir la tasa de interés para contener la inflación?: No. https://t.co/qGioPcvjR8",2022-10-05 13:38:42+00:00
51,petrogustavo,"Desde Caracas se reanudan los diálogos de paz oficialmente entre nuestro gobierno y el ELN, junto a los paises garantes de Venezuela, Cuba y Noruega. https://t.co/FVZnyKJ8IX",2022-10-04 17:00:36+00:00
52,petrogustavo,"El costo de rehabilitación de las casas de huespedes en que efectuó mi gobierno es diez veces más bajo que en el 2014 y tres veces más bajo que en el 2018.

Ningun bien comprado pertenece al presidente, son inventariados y hacen parte de los bienes públicos de la Nación",2022-10-04 13:55:13+00:00
53,petrogustavo,En todo el palacio de Nariño solo hay una pantalla de máxima definición disponible: 8k que es necesaria para varias informaciones que la presidencia recibe. Su costo es exactamente el del mercado como puede establecer cualquiera que mire pantallas 8k de 85' en internet.,2022-10-04 13:49:41+00:00
54,petrogustavo,"Asi quedaron las habitaciones de las personas que atienden los servicios de las casas. Tienen las mismas colchas y sabanas de la habitación de mi hija.

¿Sabian que revisados minuciosamente compra por compra, ningún articulo comprado presentó sobrecostos? https://t.co/PgUQ0YqPqG",2022-10-04 13:21:15+00:00
55,petrogustavo,"Sabían que de las 35 habitaciones que hacen parta de la casa de huespedes de Cartagena, de Hatogrande, de la casa de la vicepresidencia y de la Casa de Nariño, Francia solo icupa una habitacion y yo ocupo dos?

Miren como recibimos las cortinas en Casa de Nariño https://t.co/IorEi29ETh",2022-10-04 13:14:01+00:00
56,petrogustavo,"¿Sabían que compra de colchas  cobijas y sábanas tenía como uno de sus propósitos que las personas del servicio tuvieran las mismas comodidades que los huéspedes en el Palacio de Nariño?

Lo que encontramos fue discriminación absoluta frente a su comida y sus habitaciones https://t.co/odYP0iOwvI",2022-10-04 13:03:05+00:00
57,petrogustavo,"Un análisis de la fracasada guerra contra las drogas en la que metió Nixon a todas las américas.

https://t.co/WY4kb7C2db",2022-10-04 12:08:31+00:00
58,petrogustavo,Mi regalo a Blinken. https://t.co/BTRjuI3pF9,2022-10-04 11:58:07+00:00
59,petrogustavo,"Le deseo una pronta recuperación al senador @RoyBarreras, un abrazo de solidaridad y mucha fortaleza para él y su familia en este difícil momento.",2022-10-04 02:42:15+00:00
60,petrogustavo,"El día de hoy me reuní con el @SecBlinken y conversamos sobre la cooperación conjunta en materia de cambio climático, una verdadera política de drogas y la lucha contra la corrupción. Fortaleceremos la relación entre Estados Unidos y Colombia en estos proyectos integrales. https://t.co/jsG3e79fS0",2022-10-04 00:52:07+00:00
61,petrogustavo,"El gran problema de Colombia es la enorme desigualdad social heredada de la esclavitud.

De allí surgen otros problemas como la guerrilla o el narcotráfico. https://t.co/P9fzS3LgCU",2022-10-03 13:37:35+00:00
62,petrogustavo,"¿Quién asesinó al militante del Pacto Histórico Juan Gabriel Rueda, en Salgar, Antioquia?

Juan Gabriel fué coordinador de mi campaña en ese municipio. A @FiscaliaCol le corresponde coordinar la investigación. https://t.co/QSkXTNVFqT",2022-10-03 03:38:27+00:00
63,petrogustavo,Felicito a Lula por su victoria en primera vuelta. Felicito al pueblo brasileño por su enorme participación electoral https://t.co/RiCnpW2lyh,2022-10-03 00:34:31+00:00
64,petrogustavo,"No podemos cantar victoria pero el mes de septiembre es el mes durante el año donde murieron menos líderes sociales y uno de los de menos masacres y muertes de excombatientes que firmaron por la paz.

https://t.co/NGBhvzKDOX",2022-10-02 23:59:06+00:00
65,petrogustavo,https://t.co/DfsnmI44bf,2022-10-02 16:42:39+00:00
66,petrogustavo,https://t.co/HQ7AQdHZvj,2022-10-02 16:35:21+00:00
67,petrogustavo,https://t.co/VsknSKZYUI,2022-10-02 16:13:01+00:00
68,petrogustavo,"La jornada convocada por la Iglesia Catolica: ""No matarás, no desapareceras"" es un enorme aporte a la Paz de Colombia. GRACIAS. https://t.co/Tq2zhf4h81",2022-10-02 14:20:48+00:00
69,petrogustavo,"El segundo hombre más rico de Colombia está de acuerdo con nuestra propuesta tributaria.

Quien gana más debe pagar más. A eso se le llama justicia tributaria y social y quien cree en estos conceptos tiene conciencia social.
 https://t.co/AGdZRV9EL6",2022-10-02 14:12:22+00:00
70,petrogustavo,https://t.co/9bC6XvVOj0,2022-10-02 01:45:46+00:00
71,petrogustavo,https://t.co/UTuyLFZDNq,2022-10-02 01:25:39+00:00
72,petrogustavo,https://t.co/i3hm1H5h58,2022-10-01 20:01:14+00:00
73,petrogustavo,Hoy superamos la velocidad del sonido en un Kfir. Compartimos con el cuerpo de pilotos élite de la Fuerza Aérea https://t.co/SCVkJTOSXQ,2022-10-01 19:37:51+00:00
74,petrogustavo,"Duele mucho ver partir a un joven lleno de sueños y con todo un futuro por delante. A la familia del boxeador santandereano Luis Quiñones: un abrazo de corazón, lamento mucho este difícil momento. https://t.co/GYKh3dj6pN",2022-09-30 13:12:09+00:00
75,petrogustavo,Una enorme felicitación a nuestra vicepresidente. https://t.co/hqnD2E0YSf,2022-09-30 03:10:12+00:00
76,petrogustavo,"Leonardo Párraga, un joven colombiano de 29 años, artista y fundador de la Fundación BogotArt fue reconocido por la ONU por su liderazgo. 
¡Un gran reconocimiento para Leonardo por su defensa a la paz! https://t.co/iJayPfVK4l",2022-09-29 21:50:55+00:00
77,petrogustavo,https://t.co/lNmdfFhZGu,2022-09-29 18:48:01+00:00
78,petrogustavo,"Le informó a la ciudadanía que se han abierto los procesos de licitación para restaurar el hospital San juan de Dios de Bogotá en coordinación con la alcaldía.

La nación comenzará con la restauración del Materno Infantil y la casa Siberia, continuaremos con los pabellones",2022-09-29 13:08:39+00:00
79,petrogustavo,El plan de desarrollo debe expresar la visión múltiple de la ciudadanía sobre sus regiones y territorios. Se trata de volver realidad la Democracia.,2022-09-28 23:49:33+00:00
80,petrogustavo,"A los marchantes del sur del país, gracias por su apoyo. Que millones participen en los diálogos regionales para que el pueblo haga el Plan de Desarrollo. https://t.co/YjQ2llgO7b",2022-09-28 23:38:38+00:00
81,petrogustavo,La Mojana recibe ayuda humanitaria. Desde hace más de un año los campesinos no pueden cultivar por las inundaciones y la vertiente del rio Cauca con mercurio sobre su territorio. https://t.co/c7cn3B5gLJ,2022-09-28 13:38:14+00:00
82,petrogustavo,Avanza la entrega de comida y ayudas a los damnificados del invierno. https://t.co/MfmdSSZBbx,2022-09-28 13:35:28+00:00
83,petrogustavo,Le entrego la bandera patria a nuestros 500 deportistas que nos representarán en los juegos suramericanos en Paraguay. La mitad serán mujeres. https://t.co/bG4fWB4BtO,2022-09-27 23:36:24+00:00
